username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2017-09-03 12:04;759;1350;"Aung San Suu Kyi should return her Nobel https:// twitter.com/kenroth/status /904276529609310209 …";;;;"904389739037392896";https://twitter.com/Nidhi/status/904389739037392896
;2017-09-03 11:24;46;251;"https:// twitter.com/sardesairajdee p/status/904378146316746753 …";;;;"904379526464942081";https://twitter.com/Nidhi/status/904379526464942081
;2017-09-03 07:57;32;172;"India "deplores" North Korean nuke test,"a matter of deep concern that DPRK has again acted in violation of its in'nl commitmts" @MEAIndia";;@MEAIndia;;"904327424996892672";https://twitter.com/Nidhi/status/904327424996892672
;2017-09-03 03:14;2;33;"Yup. The news was wrong";;;;"904256388234330114";https://twitter.com/Nidhi/status/904256388234330114
;2017-09-03 03:04;1;11;"";;;;"904253710422786049";https://twitter.com/Nidhi/status/904253710422786049
;2017-09-03 02:54;0;5;"Yes. I was talking about CCS";;;;"904251347288989696";https://twitter.com/Nidhi/status/904251347288989696
;2017-09-03 02:49;0;2;"Yes certainly.";;;;"904250080634429441";https://twitter.com/Nidhi/status/904250080634429441
;2017-09-03 02:48;418;1401;"It's actually fantastic that two key portfolios - Defence and Foreign Affairs- are with women @nsitharaman @SushmaSwaraj";;@nsitharaman @SushmaSwaraj;;"904249753612861440";https://twitter.com/Nidhi/status/904249753612861440
;2017-09-03 02:23;3;11;"It didn't work Gul";;;;"904243408717393921";https://twitter.com/Nidhi/status/904243408717393921
;2017-09-03 02:05;128;451;"Cabinet reshuffle frankly now done, the bigger story is North Korea. Has huge implications";;;;"904238784627302400";https://twitter.com/Nidhi/status/904238784627302400
;2017-09-02 21:28;0;6;"Her phone was busy";;;;"904169291007787008";https://twitter.com/Nidhi/status/904169291007787008
;2017-09-02 21:28;1;4;"But you bother to waste your time tweeting us. Cute";;;;"904169186481537024";https://twitter.com/Nidhi/status/904169186481537024
;2017-09-02 20:49;26;209;"Our spl coverage of the cabinet reshuffle begins 8am.We know who new ministers are but will there be a bigger reshuffle in top ministries?";;;;"904159506086510593";https://twitter.com/Nidhi/status/904159506086510593
;2017-09-01 11:00;3;26;"Is there a GST link?";;;;"903648887029633024";https://twitter.com/Nidhi/status/903648887029633024
;2017-09-01 09:56;2;24;"I have to say now I'm curious. How DID it grow so fast?";;;;"903632694751281153";https://twitter.com/Nidhi/status/903632694751281153
;2017-09-01 09:54;419;1153;"Please take me to that planet https:// twitter.com/indiatoday/sta tus/903631492068253700 …";;;;"903632158966800385";https://twitter.com/Nidhi/status/903632158966800385
;2017-09-01 09:02;19;76;"Congratulations @prashantktm https:// twitter.com/prashantktm/st atus/903598393062113280 …";;@prashantktm;;"903618961312432129";https://twitter.com/Nidhi/status/903618961312432129
;2017-09-01 04:59;0;2;"";;;;"903558015592292352";https://twitter.com/Nidhi/status/903558015592292352
;2017-09-01 02:55;0;17;"Many congratulations";;;;"903526615459684352";https://twitter.com/Nidhi/status/903526615459684352
;2017-08-31 12:45;0;4;"So far. Giriraj also";;;;"903312760636751872";https://twitter.com/Nidhi/status/903312760636751872
;2017-08-31 12:45;0;2;"8 in all";;;;"903312726008594432";https://twitter.com/Nidhi/status/903312726008594432
;2017-08-31 11:27;0;21;"Thank you";;;;"903293280439304192";https://twitter.com/Nidhi/status/903293280439304192
;2017-08-31 08:13;184;467;"At 8pm: we are focusing entirely on the economy. From the GDP shocker to demonetisation. Is the economy in big trouble ?";;;;"903244296098381824";https://twitter.com/Nidhi/status/903244296098381824
;2017-08-31 07:53;0;10;"He asked if I barked";;;;"903239239592280064";https://twitter.com/Nidhi/status/903239239592280064
;2017-08-31 07:51;17;99;"No I didn't make any such prediction. Woof https:// twitter.com/sreerajeshn/st atus/902944961754214402 …";;;;"903238784858370049";https://twitter.com/Nidhi/status/903238784858370049
;2017-08-31 07:09;41;119;"It's 5.7 per cent. If that's "deceptively high"... https:// twitter.com/mihirssharma/s tatus/903219715308269568 …";;;;"903228316777410560";https://twitter.com/Nidhi/status/903228316777410560
;2017-08-31 07:05;0;5;"Hahaha";;;;"903227150798639104";https://twitter.com/Nidhi/status/903227150798639104
;2017-08-31 04:39;0;7;"Sunday is fine with me";;;;"903190434310234112";https://twitter.com/Nidhi/status/903190434310234112
;2017-08-31 04:37;0;5;"Good luck !";;;;"903189884134989824";https://twitter.com/Nidhi/status/903189884134989824
;2017-08-31 03:55;8;92;"Haha even I work on Sundays";;;;"903179350677348352";https://twitter.com/Nidhi/status/903179350677348352
;2017-08-31 03:52;0;4;"Lol";;;;"903178586206720001";https://twitter.com/Nidhi/status/903178586206720001
;2017-08-31 03:48;0;4;"Oh god";;;;"903177578722320388";https://twitter.com/Nidhi/status/903177578722320388
;2017-08-31 03:15;1;15;"Sat evening, IF it happens. That's the only window";;;;"903169413368696832";https://twitter.com/Nidhi/status/903169413368696832
;2017-08-31 00:46;2;11;"How horrible and sad";;;;"903131828789297152";https://twitter.com/Nidhi/status/903131828789297152
;2017-08-30 12:56;2;14;"";;;;"902953269042876416";https://twitter.com/Nidhi/status/902953269042876416
;2017-08-30 12:52;0;8;"Another one!! Congrats Shiv, Rahul";;;;"902952175155912704";https://twitter.com/Nidhi/status/902952175155912704
;2017-08-30 12:37;29;151;"Facebook is pathetic when it comes to acting against online abuse. Have faced the same problem https:// twitter.com/paigelav/statu s/902899081713999873 …";;;;"902948487679041536";https://twitter.com/Nidhi/status/902948487679041536
;2017-08-30 12:31;29;132;"Please do see last GDP figure, also core sectors and unemployment data. It's all in public domain";;;;"902946779645190144";https://twitter.com/Nidhi/status/902946779645190144
;2017-08-30 12:28;290;978;"True https:// twitter.com/indianexpress/ status/902901920481787904 …";;;;"902946150537244672";https://twitter.com/Nidhi/status/902946150537244672
;2017-08-30 08:59;149;266;"How? It ended up being a simple currency swap. Why doesn't govt speak on record https:// twitter.com/akhileshsharma 1/status/902892021970378754 …";;;;"902893547761786880";https://twitter.com/Nidhi/status/902893547761786880
;2017-08-30 08:38;21;128;"Also at 8pm: Why is India obsessed with godmen?";;;;"902888213706022916";https://twitter.com/Nidhi/status/902888213706022916
;2017-08-30 08:37;185;416;"At 8pm: the RBI's numbers on the noteban finally out! 99 per cent of the money is back. So was demonetisation worth it?";;;;"902888064648757249";https://twitter.com/Nidhi/status/902888064648757249
;2017-08-30 08:01;0;11;"You're waiting for the trolls na? They'll be googling Mobutu";;;;"902878916599152641";https://twitter.com/Nidhi/status/902878916599152641
;2017-08-30 07:56;3250;5719;"It's now fairly clear demonetisation was a purely political move. Brilliant actually. Economy got hit but hey, U.P. was won";;;;"902877626334756864";https://twitter.com/Nidhi/status/902877626334756864
;2017-08-30 07:45;372;632;"So what was the point of this entire exercise? https:// twitter.com/dugalira/statu s/902871803135115264 …";;;;"902874861952843776";https://twitter.com/Nidhi/status/902874861952843776
;2017-08-29 23:08;2;9;"Pls add H1N1, Chikungunya, and other assorted problems";;;;"902744754663948290";https://twitter.com/Nidhi/status/902744754663948290
;2017-08-29 23:07;6;70;"Fake photo which was being circulated as Houston earlier https:// twitter.com/shivaroor/stat us/902743655512977408 …";;;;"902744447603134466";https://twitter.com/Nidhi/status/902744447603134466
;2017-08-29 23:06;4;44;"Not all TV. We've covered Assam and Bihar floods extensively";;;;"902744250932219907";https://twitter.com/Nidhi/status/902744250932219907
;2017-08-29 10:55;0;0;"Oops ! That's our bad";;;;"902560423412547585";https://twitter.com/Nidhi/status/902560423412547585
;2017-08-29 10:45;0;1;"Sunil, if you couldn't get in a word then";;;;"902557779361013760";https://twitter.com/Nidhi/status/902557779361013760
;2017-08-29 07:24;229;529;"At 8pm our entire focus is on Mumbai,as the city gets paralysed by heavy rain.Could this have been prevented?Where does taxpayer money go?";;;;"902507161581887488";https://twitter.com/Nidhi/status/902507161581887488
;2017-08-29 06:21;31;163;"Don't worry @maya206 . He's compensating for his small... brain https:// twitter.com/maya206/status /902491175658987520 …";;@maya206;;"902491415694893056";https://twitter.com/Nidhi/status/902491415694893056
;2017-08-29 06:12;11;52;"Have had to postpone this due to Mumbai rain https:// twitter.com/shubhrastha/st atus/902460629134409728 …";;;;"902489096714567681";https://twitter.com/Nidhi/status/902489096714567681
;2017-08-29 04:15;0;9;"That's true of any law Sir";;;;"902459760884121600";https://twitter.com/Nidhi/status/902459760884121600
;2017-08-29 04:14;587;1217;"India can learn something from its neighbours. Nepal has laws against marital rape, so does Bhutan";;;;"902459431459274752";https://twitter.com/Nidhi/status/902459431459274752
;2017-08-29 03:49;474;648;"So the govt is saying it's ok to be raped once you're married. It's ok for husbands to rape wives? Wives can't say no? Pathetic logic https:// twitter.com/dillidurast/st atus/902436974476144640 …";;;;"902453258752364544";https://twitter.com/Nidhi/status/902453258752364544
;2017-08-29 03:42;64;108;"Oh god, this is scary https:// twitter.com/preetismenon/s tatus/902440822280466433 …";;;;"902451489548804096";https://twitter.com/Nidhi/status/902451489548804096
;2017-08-29 03:18;20;69;"Bhutan welcomes disengagement at Doklam : http://www. mfa.gov.bt/?p=4948";;;;"902445452146159620";https://twitter.com/Nidhi/status/902445452146159620
;2017-08-29 02:29;7;26;"Though this is the closest I think one will get to a confirmation from them that construction has stopped";;;;"902433095969759232";https://twitter.com/Nidhi/status/902433095969759232
;2017-08-28 23:37;0;6;"Vyan khe batta";;;;"902389617101377536";https://twitter.com/Nidhi/status/902389617101377536
;2017-08-28 12:15;129;259;"Heartbreaking pictures https:// twitter.com/jmukmrpolice/s tatus/902191640592302081 …";;;;"902218006142398464";https://twitter.com/Nidhi/status/902218006142398464
;2017-08-28 11:23;88;320;"Sources tell my colleagues @JohnnyAmitoj and Manas that Gurmeet Singh has been crying ever since he was brought to jail on Friday";;@JohnnyAmitoj;;"902205106598248448";https://twitter.com/Nidhi/status/902205106598248448
;2017-08-28 11:20;141;516;"I don't crib about you guys. You show up on my TL and make me laugh. Now run away and play https:// twitter.com/kyaukhaadlega/ status/902203828430299136 …";;;;"902204299647696897";https://twitter.com/Nidhi/status/902204299647696897
;2017-08-28 11:15;1;35;"Nah, sometimes they're fun to diss";;;;"902202943016902656";https://twitter.com/Nidhi/status/902202943016902656
;2017-08-28 11:03;0;7;"Lol I took mine off!";;;;"902200068253466624";https://twitter.com/Nidhi/status/902200068253466624
;2017-08-28 11:03;462;1134;"Amazing how bhakts say @OfficeOfRG is irrelevant and yet tweet about him non stop. Obsessed much? https:// twitter.com/sankaran45/sta tus/902178047108845568 …";;@OfficeOfRG;;"902199895800422400";https://twitter.com/Nidhi/status/902199895800422400
;2017-08-28 09:08;0;2;"Bingo. Exactly what I highlighted earlier as well";;;;"902170941710508032";https://twitter.com/Nidhi/status/902170941710508032
;2017-08-28 09:07;0;6;"Exactly. Hardly expect China to make loud announcement on this";;;;"902170829722492928";https://twitter.com/Nidhi/status/902170829722492928
;2017-08-28 08:35;0;7;"But don't see how that changes the meaning?";;;;"902162677111308289";https://twitter.com/Nidhi/status/902162677111308289
;2017-08-28 08:13;0;3;"Yes and that's a good reason";;;;"902157263460122624";https://twitter.com/Nidhi/status/902157263460122624
;2017-08-28 08:04;517;1359;"Sources tell us that the Chinese bulldozers have been moved from Doklam, road construction has stopped. This was main bone of contention";;;;"902154921801203712";https://twitter.com/Nidhi/status/902154921801203712
;2017-08-28 07:53;21;79;"New MEA statement talks of disengagement by BOTH India and China at Doklam https:// twitter.com/meaindia/statu s/902148971136655360 …";;;;"902152090117578757";https://twitter.com/Nidhi/status/902152090117578757
;2017-08-28 07:47;16;71;"But no word from either side on the contentious road. So far https:// twitter.com/samirsaran/sta tus/902149899701051392 …";;;;"902150663286669313";https://twitter.com/Nidhi/status/902150663286669313
;2017-08-28 05:42;464;1420;"Bhakts: journalists report. Stop making asses of yourselves asking "are you with China?". Reporting a Chinese statement isn't anti national";;;;"902119129368461312";https://twitter.com/Nidhi/status/902119129368461312
;2017-08-28 05:24;54;156;"Key words by Chinese MOFA:"in accordance with change of situation on the ground, China will make necc adjustments". Seems fairly clear now";;;;"902114544213868544";https://twitter.com/Nidhi/status/902114544213868544
;2017-08-28 04:12;74;146;"This is an important question. Need more clarity @MEAIndia https:// twitter.com/shashitharoor/ status/902094882776502273 …";;@MEAIndia;;"902096641708011521";https://twitter.com/Nidhi/status/902096641708011521
;2017-08-28 04:08;1;4;"Yes agree with you there. Patrolling isn't the issue. Why are both sides not talking of "mutual disengagement" on paper ?";;;;"902095647918002176";https://twitter.com/Nidhi/status/902095647918002176
;2017-08-28 04:03;18;89;"Maybe that's the idea. That each side issues vague statements so that both can spin it to their own interest https:// twitter.com/sushantsin/sta tus/902092957918011392 …";;;;"902094273759264769";https://twitter.com/Nidhi/status/902094273759264769
;2017-08-28 03:22;13;48;"Ananth the problem is that the Chinese statement is too vague. Road construction can also be implied in sovereignty";;;;"902084025547755520";https://twitter.com/Nidhi/status/902084025547755520
;2017-08-28 02:42;51;181;"I don't believe Chinese media spin. would rather wait for Indian journalists and others to report from China briefing";;;;"902073937097498624";https://twitter.com/Nidhi/status/902073937097498624
;2017-08-28 02:38;394;766;"Chinese statement so far contradicting India's claims of mutual withdrawal.";;;;"902072882074763264";https://twitter.com/Nidhi/status/902072882074763264
;2017-08-28 02:25;44;99;"And Chinese troops ? https:// twitter.com/reutersindia/s tatus/902068621761028096 …";;;;"902069530960117760";https://twitter.com/Nidhi/status/902069530960117760
;2017-08-28 02:20;90;239;"Mutual withdrawal of troops at Doklam is a big diplomatic win for India. Awaiting Chinese statement though Chinese media quoting @MEAIndia";;@MEAIndia;;"902068404663631873";https://twitter.com/Nidhi/status/902068404663631873
;2017-08-28 01:43;102;380;"Both India and China agree to disengage in Doklam, big breakthrough";;;;"902059052896624640";https://twitter.com/Nidhi/status/902059052896624640
;2017-08-28 01:41;144;513;"Big breaking story: Doklam stand off resolved";;;;"902058529183301632";https://twitter.com/Nidhi/status/902058529183301632
;2017-08-27 11:25;316;674;"Lots of fake WhatsApps on schools and traffic advisories for tomorrow. Pls cross check everything. Mischief makers trying to spread panic";;;;"901843069552562176";https://twitter.com/Nidhi/status/901843069552562176
;2017-08-27 10:51;105;581;"Sindhu you're a real champion! Well done ! You've been superb @Pvsindhu1";;@Pvsindhu1;;"901834513243815936";https://twitter.com/Nidhi/status/901834513243815936
;2017-08-27 10:14;0;4;"8";;;;"901825320717656064";https://twitter.com/Nidhi/status/901825320717656064
;2017-08-27 09:41;0;1;"Happy birthday";;;;"901816937428115456";https://twitter.com/Nidhi/status/901816937428115456
;2017-08-27 02:14;426;855;"Dear Bhakt, nice try.CM has said out of the 36 killed in Haryana, 8 are FROM Punjab. That you should even count bodies this way is shameful https:// twitter.com/kamallochan198 2/status/901636960275623936 …";;;;"901704478172233728";https://twitter.com/Nidhi/status/901704478172233728
;2017-08-26 23:47;0;1;"I think 6:30pm";;;;"901667547409301506";https://twitter.com/Nidhi/status/901667547409301506
;2017-08-26 23:41;1;4;"Glad you're safe";;;;"901665963111628800";https://twitter.com/Nidhi/status/901665963111628800
;2017-08-26 23:24;9;126;"No it didn't Shivam, don't spread fake news";;;;"901661589803220993";https://twitter.com/Nidhi/status/901661589803220993
;2017-08-26 22:52;0;14;"my dogs are clearly slumming it";;;;"901653734299537408";https://twitter.com/Nidhi/status/901653734299537408
;2017-08-26 12:02;6;21;"Yep. Not a single death in Punjab. All in Haryana";;;;"901489968467423232";https://twitter.com/Nidhi/status/901489968467423232
;2017-08-26 11:57;186;474;"You accused the judges of being politically motivated. And who did Court pull up? Khattar govt not a Disney princess https:// twitter.com/modifiedvikas/ status/901484373521743873 …";;;;"901488802673311745";https://twitter.com/Nidhi/status/901488802673311745
;2017-08-26 11:15;34;163;"Thanks Sir. Yes it was a terrible defence. I honestly think people appreciate honesty, even admission of mistakes or failure is better";;;;"901478130619043841";https://twitter.com/Nidhi/status/901478130619043841
;2017-08-26 11:06;0;17;"Thank you";;;;"901475993176514560";https://twitter.com/Nidhi/status/901475993176514560
;2017-08-26 09:21;0;2;"Er WE are normalising what is already normal? Sorry don't agree";;;;"901449592474030080";https://twitter.com/Nidhi/status/901449592474030080
;2017-08-26 09:05;258;513;"8 security men are dead in Kashmir today, 4 police and 4 CRPF in an encounter with terrorists in Pulwama. RIP";;;;"901445588000030721";https://twitter.com/Nidhi/status/901445588000030721
;2017-08-26 09:02;6;23;"And yes, I don't think they're legit either but the reality is that they're running India. And must be questioned";;;;"901444868551041025";https://twitter.com/Nidhi/status/901444868551041025
;2017-08-26 09:02;20;63;"If Mohan Bhagwat is ready to come and speak to us, I'll let you know. Till then, will deal with who we get";;;;"901444699797372928";https://twitter.com/Nidhi/status/901444699797372928
;2017-08-26 08:51;0;19;"Good luck";;;;"901442023286202368";https://twitter.com/Nidhi/status/901442023286202368
;2017-08-26 08:47;4;22;"It was controlled by the army.";;;;"901441055622438914";https://twitter.com/Nidhi/status/901441055622438914
;2017-08-26 08:42;15;35;"We have to question them, and face up to the reality that they ARE calling the shots. Their legitimacy comes from the govt.";;;;"901439646965522433";https://twitter.com/Nidhi/status/901439646965522433
;2017-08-26 08:33;49;108;"Disagree. RSS is running the country. How are we "normalising"? It's been done by the govt of the day";;;;"901437473460334593";https://twitter.com/Nidhi/status/901437473460334593
;2017-08-26 07:55;77;227;"Watch a special edition of @LRC_NDTV at 8pm. Is the BJP making a huge self goal in not acting against @mlkhattar ?Is there no accountability?";;@LRC_NDTV @mlkhattar;;"901427812598403072";https://twitter.com/Nidhi/status/901427812598403072
;2017-08-26 06:51;0;11;"Sephora is actually French";;;;"901411886981275648";https://twitter.com/Nidhi/status/901411886981275648
;2017-08-26 06:50;83;266;"No one should be tied to a jeep. Rapist or otherwise https:// twitter.com/seemagoswami/s tatus/901409858166988801 …";;;;"901411607237894145";https://twitter.com/Nidhi/status/901411607237894145
;2017-08-26 04:06;1128;2068;"When history is written, you will be remembered for your brave attempts at justifying the unjustifiable https:// twitter.com/malviyamit/sta tus/901362227764015104 …";;;;"901370169821241345";https://twitter.com/Nidhi/status/901370169821241345
;2017-08-26 02:35;356;931;"BJP reportedly sees sacking of Khattar as a weakness. I think it's the opposite. It would show that the PM is tough,will fix accountability.";;;;"901347265402425344";https://twitter.com/Nidhi/status/901347265402425344
;2017-08-26 02:19;1828;3361;"Punjab and Haryana High Court to Haryana Govt: "You allowed the city to burn for political gains"";;;;"901343219539075072";https://twitter.com/Nidhi/status/901343219539075072
;2017-08-26 00:15;2;36;"That didn't take long";;;;"901312238937554944";https://twitter.com/Nidhi/status/901312238937554944
;2017-08-25 10:32;113;306;"Was waiting for this. But will they take action? https:// twitter.com/indiatodayflas h/status/901103048738578432 …";;;;"901104956895223808";https://twitter.com/Nidhi/status/901104956895223808
;2017-08-25 10:18;484;822;"Meanwhile Australia issues a safety advisory for its citizens travelling to India after today's violence";;;;"901101388188360704";https://twitter.com/Nidhi/status/901101388188360704
;2017-08-25 10:06;1052;3006;"A big shout out to all the reporters, camera crews, engineers and drivers across channels who have risked their lives to do their jobs today";;;;"901098563077197824";https://twitter.com/Nidhi/status/901098563077197824
;2017-08-25 09:55;8;39;"Saying something first would be a small but welcome step";;;;"901095635536846856";https://twitter.com/Nidhi/status/901095635536846856
;2017-08-25 09:50;899;1254;"Is this BJP MP inciting violence ? Hello @PMOIndia , please say something https:// twitter.com/ani/status/901 092274443960320 …";;@PMOIndia;;"901094388805255170";https://twitter.com/Nidhi/status/901094388805255170
;2017-08-25 09:39;332;621;"Nothing shocks me anymore https:// twitter.com/smitaprakash/s tatus/901091027070496769 …";;;;"901091741876473856";https://twitter.com/Nidhi/status/901091741876473856
;2017-08-25 08:35;1;3;"The violence was widely anticipated before the verdict. The tweet is in very poor taste";;;;"901075626420977670";https://twitter.com/Nidhi/status/901075626420977670
;2017-08-25 07:05;0;5;"That is a fact";;;;"901052860686782466";https://twitter.com/Nidhi/status/901052860686782466
;2017-08-25 06:56;202;545;"Seriously? You can promote your film later https:// twitter.com/s1dharthm/stat us/900974775446552576 …";;;;"901050622253735936";https://twitter.com/Nidhi/status/901050622253735936
;2017-08-25 06:51;0;15;"Exactly my point";;;;"901049282026917888";https://twitter.com/Nidhi/status/901049282026917888
;2017-08-25 06:49;0;7;"There on stand by";;;;"901048994352123904";https://twitter.com/Nidhi/status/901048994352123904
;2017-08-25 06:42;300;898;"Time to call in the army NOW";;;;"901047158513651712";https://twitter.com/Nidhi/status/901047158513651712
;2017-08-25 05:18;2;5;"Yes even worse";;;;"901026048065667072";https://twitter.com/Nidhi/status/901026048065667072
;2017-08-25 05:18;1859;2963;"Where are the pellet guns now ? https:// twitter.com/rahulkanwal/st atus/901023872832622593 …";;;;"901025874107027457";https://twitter.com/Nidhi/status/901025874107027457
;2017-08-25 05:17;200;244;"Absolutely shameful state of affairs in Haryana. Total breakdown of law and order https:// twitter.com/cbhattacharji/ status/901025321301942272 …";;;;"901025687921860608";https://twitter.com/Nidhi/status/901025687921860608
;2017-08-25 03:49;2;17;"How lovely. Happy birthday";;;;"901003542537699328";https://twitter.com/Nidhi/status/901003542537699328
;2017-08-25 03:42;672;1000;"Are they being booked for sedition yet ? https:// twitter.com/indiatoday/sta tus/900741388635172864 …";;;;"901001908692729857";https://twitter.com/Nidhi/status/901001908692729857
;2017-08-25 03:30;0;6;"Thank you";;;;"900998792052224001";https://twitter.com/Nidhi/status/900998792052224001
;2017-08-25 00:48;0;1;"It's totally true.";;;;"900958148365766657";https://twitter.com/Nidhi/status/900958148365766657
;2017-08-25 00:38;0;3;"And it doesn't even work. Massive waste of money that La Mer";;;;"900955464661258246";https://twitter.com/Nidhi/status/900955464661258246
;2017-08-25 00:22;3;45;"Umm actually we did ! Hehehe";;;;"900951587484336128";https://twitter.com/Nidhi/status/900951587484336128
;2017-08-24 22:49;543;1395;"Great to see wall to wall coverage of Right to Privacy judgement in newspapers.If you watched North Korean TV last night, you wouldn't know";;;;"900928072244895744";https://twitter.com/Nidhi/status/900928072244895744
;2017-08-24 22:47;17;88;"Because you're worth it https:// twitter.com/telegraph/stat us/900775319396921344 …";;;;"900927627443159042";https://twitter.com/Nidhi/status/900927627443159042
;2017-08-24 22:41;0;7;"What? It's not ?";;;;"900926076855005184";https://twitter.com/Nidhi/status/900926076855005184
;2017-08-24 22:24;0;7;"Ugh that's terrible !";;;;"900921879350980608";https://twitter.com/Nidhi/status/900921879350980608
;2017-08-24 12:36;11;109;"Sigh https:// twitter.com/ap/status/9007 73671656206336 …";;;;"900773922185990144";https://twitter.com/Nidhi/status/900773922185990144
;2017-08-24 11:54;0;0;"How is that possible when I did anchor ?";;;;"900763312039776256";https://twitter.com/Nidhi/status/900763312039776256
;2017-08-24 10:13;0;4;"Thank you";;;;"900737826798485505";https://twitter.com/Nidhi/status/900737826798485505
;2017-08-24 10:13;0;2;"Thank you";;;;"900737781877530624";https://twitter.com/Nidhi/status/900737781877530624
;2017-08-24 10:09;16;56;"Law Minister Ravi Shankar Prasad tells NDTV Section 377 needs more examination @LRC_NDTV";;@LRC_NDTV;;"900736883067453441";https://twitter.com/Nidhi/status/900736883067453441
;2017-08-24 08:42;57;145;"Meanwhile, China's foreign ministry said today " India is slapping its own face by going ahead with a road project near Pangong Lake"";;;;"900714830004330496";https://twitter.com/Nidhi/status/900714830004330496
;2017-08-24 08:29;47;136;"At 8pm: the big Supreme Court verdict on privacy and what it means for all of us. Did the govt misfire on this issue? We debate";;;;"900711745819336704";https://twitter.com/Nidhi/status/900711745819336704
;2017-08-24 08:26;1;7;"";;;;"900710815531057152";https://twitter.com/Nidhi/status/900710815531057152
;2017-08-24 08:03;686;2019;"Some otherwise very "vocal people" on twitter very silent today on privacy judgement";;;;"900705062204219393";https://twitter.com/Nidhi/status/900705062204219393
;2017-08-24 07:47;62;149;"Former Attorney General Mukul Rohatgi tells me SC privacy judgement is "judicial overreach", "it's much ado about nothing". Watch at 8pm";;;;"900701169982373889";https://twitter.com/Nidhi/status/900701169982373889
;2017-08-23 11:47;186;696;"Lots of media speculation on cabinet reshuffle.Some journalists have handed out portfolios.Fact is, no one knows except PM and Amit Shah";;;;"900399096040570881";https://twitter.com/Nidhi/status/900399096040570881
;2017-08-23 09:13;5;71;"No calls from the office after 10pm";;;;"900360398385238016";https://twitter.com/Nidhi/status/900360398385238016
;2017-08-23 07:51;80;179;"Supreme Court verdict on Right to Privacy tomorrow morning at 10:30";;;;"900339669014937602";https://twitter.com/Nidhi/status/900339669014937602
;2017-08-23 07:50;128;328;"Also at 8pm:Lt Col Purohit walks out of jail on bail but should the army have escorted him, since he's still an undertrial?Watch the debate";;;;"900339437355155457";https://twitter.com/Nidhi/status/900339437355155457
;2017-08-23 07:49;114;328;"At 8pm: Railways Minister Suresh Prabhu offers to quit. Before the bullet trains, does railway safety need to be a top priority?";;;;"900339243989348353";https://twitter.com/Nidhi/status/900339243989348353
;2017-08-22 10:01;0;2;"Hey thank you";;;;"900009929158737920";https://twitter.com/Nidhi/status/900009929158737920
;2017-08-22 06:43;0;0;"I can't see the offensive tweet but appreciate your stand @SandipGhose";;@SandipGhose;;"899960318545113088";https://twitter.com/Nidhi/status/899960318545113088
;2017-08-22 03:53;1676;4005;"It is quite incredible how many of those championing women's rights here don't think twice about abusing women online";;;;"899917480377950208";https://twitter.com/Nidhi/status/899917480377950208
;2017-08-22 03:14;147;386;"That is true, at least BJP has been consistently and loudly voicing protest against TT unlike others who've hedged their bets https:// twitter.com/madhukeshwar/s tatus/899896823728316416 …";;;;"899907654935601153";https://twitter.com/Nidhi/status/899907654935601153
;2017-08-22 02:28;0;1;"Why do you lie ? Oh wait";;;;"899895924549439488";https://twitter.com/Nidhi/status/899895924549439488
;2017-08-22 02:27;13;64;"I agree completely. But the credit for this judgement goes to BJP or SC and the women who fought against TT?";;;;"899895740687945728";https://twitter.com/Nidhi/status/899895740687945728
;2017-08-22 02:26;44;175;"Credit goes to the women who fought against triple talaq and went to the Court https:// twitter.com/alllahdin/stat us/899895155934715904 …";;;;"899895497208594432";https://twitter.com/Nidhi/status/899895497208594432
;2017-08-22 02:22;0;1;"Agree!";;;;"899894446438985728";https://twitter.com/Nidhi/status/899894446438985728
;2017-08-22 02:21;0;3;"No it wouldn't";;;;"899894168700506112";https://twitter.com/Nidhi/status/899894168700506112
;2017-08-22 02:19;2;13;"Yes of course. But the credit is the Court's";;;;"899893771323793409";https://twitter.com/Nidhi/status/899893771323793409
;2017-08-22 02:17;0;0;"";;;;"899893227746144257";https://twitter.com/Nidhi/status/899893227746144257
;2017-08-22 02:15;358;994;"While credit goes to the SC in striking down triple talaq, having made it a political issue, the BJP will pitch this as it's achievement";;;;"899892868525019138";https://twitter.com/Nidhi/status/899892868525019138
;2017-08-22 01:59;0;5;"Because I think these are issues about women's rights";;;;"899888789845409792";https://twitter.com/Nidhi/status/899888789845409792
;2017-08-22 01:54;38;209;"Yes I do support a Uniform Civil Code https:// twitter.com/logical201280/ status/899873046063972352 …";;;;"899887454127304704";https://twitter.com/Nidhi/status/899887454127304704
;2017-08-22 00:21;155;499;"Onus now on Parliament to change the law. Will all parties cooperate? TT is abhorrent. Frankly there should ONE civil law for all";;;;"899864125874024448";https://twitter.com/Nidhi/status/899864125874024448
;2017-08-22 00:19;72;203;"Supreme Court: ban on instant triple talaq for 6 months till Parliament makes a law";;;;"899863611325206528";https://twitter.com/Nidhi/status/899863611325206528
;2017-08-21 21:23;28;85;"Important speech. But what will you do about it @realDonaldTrump ? Will there be a significant shift in the US approach or more of the same? https:// twitter.com/abc/status/899 814519790292992 …";;@realDonaldTrump;;"899819222062288900";https://twitter.com/Nidhi/status/899819222062288900
;2017-08-21 03:37;22;84;"Great debut by @CarDroidusMax https:// twitter.com/dailyo_/status /899248350406492160 …";;@CarDroidusMax;;"899550987194699776";https://twitter.com/Nidhi/status/899550987194699776
